timestamp,image_path,object,confidence,x1,y1,x2,y2
20250308-135221,detecciones/deteccion_20250308-135221.png,sports ball,0.3299429714679718,393,193,418,217
20250308-135221,detecciones/deteccion_20250308-135221.png,sports ball,0.3080756664276123,393,193,418,217
20250308-135221,detecciones/deteccion_20250308-135221.png,sports ball,0.32240375876426697,394,193,418,217
20250308-135221,detecciones/deteccion_20250308-135221.png,sports ball,0.3216210603713989,394,193,418,217
20250308-135221,detecciones/deteccion_20250308-135221.png,sports ball,0.3213565945625305,394,193,418,217
20250308-135222,detecciones/deteccion_20250308-135222.png,sports ball,0.28375473618507385,394,193,419,217
20250308-135222,detecciones/deteccion_20250308-135222.png,sports ball,0.3050006926059723,394,193,419,217
20250308-135222,detecciones/deteccion_20250308-135222.png,sports ball,0.3635563552379608,394,193,419,217
20250308-135222,detecciones/deteccion_20250308-135222.png,sports ball,0.4092046916484833,394,193,419,217
20250308-135222,detecciones/deteccion_20250308-135222.png,sports ball,0.4050522744655609,394,192,419,217
20250308-135222,detecciones/deteccion_20250308-135222.png,sports ball,0.31169500946998596,394,192,419,217
20250308-135223,detecciones/deteccion_20250308-135223.png,sports ball,0.3091610074043274,394,192,419,217
20250308-135223,detecciones/deteccion_20250308-135223.png,sports ball,0.2859536409378052,394,192,419,217
20250308-135223,detecciones/deteccion_20250308-135223.png,sports ball,0.38648852705955505,394,192,419,217
20250308-135223,detecciones/deteccion_20250308-135223.png,sports ball,0.2948707640171051,394,192,419,217
20250308-135223,detecciones/deteccion_20250308-135223.png,sports ball,0.367668479681015,394,192,419,217
20250308-135223,detecciones/deteccion_20250308-135223.png,sports ball,0.3447704315185547,395,192,420,217
20250308-135223,detecciones/deteccion_20250308-135223.png,sports ball,0.32926109433174133,395,192,420,217
20250308-135223,detecciones/deteccion_20250308-135223.png,sports ball,0.3252308666706085,395,192,420,217
20250308-135223,detecciones/deteccion_20250308-135223.png,bench,0.2949366271495819,450,244,537,357
20250308-135224,detecciones/deteccion_20250308-135224.png,sports ball,0.33992835879325867,395,192,420,217
20250308-135224,detecciones/deteccion_20250308-135224.png,sports ball,0.42955029010772705,395,192,420,217
20250308-135224,detecciones/deteccion_20250308-135224.png,bench,0.28848281502723694,451,244,538,357
20250308-135224,detecciones/deteccion_20250308-135224.png,sports ball,0.4187690019607544,396,192,420,217
20250308-135224,detecciones/deteccion_20250308-135224.png,sports ball,0.5328525900840759,396,192,420,217
20250308-135224,detecciones/deteccion_20250308-135224.png,bench,0.37332865595817566,451,244,538,358
20250308-135224,detecciones/deteccion_20250308-135224.png,sports ball,0.5429645776748657,396,192,420,217
20250308-135224,detecciones/deteccion_20250308-135224.png,bench,0.3526400327682495,451,244,538,357
20250308-135224,detecciones/deteccion_20250308-135224.png,sports ball,0.4392932653427124,396,192,420,217
20250308-135224,detecciones/deteccion_20250308-135224.png,sports ball,0.4706000089645386,396,192,420,217
20250308-135225,detecciones/deteccion_20250308-135225.png,sports ball,0.48428618907928467,396,192,421,216
20250308-135225,detecciones/deteccion_20250308-135225.png,bench,0.332302451133728,453,244,540,359
20250308-135225,detecciones/deteccion_20250308-135225.png,sports ball,0.5471513867378235,396,192,421,217
20250308-135225,detecciones/deteccion_20250308-135225.png,sports ball,0.585927426815033,396,192,421,217
20250308-135225,detecciones/deteccion_20250308-135225.png,sports ball,0.5344089269638062,396,192,421,217
20250308-135225,detecciones/deteccion_20250308-135225.png,bench,0.46841853857040405,453,244,540,359
20250308-135225,detecciones/deteccion_20250308-135225.png,person,0.26322969794273376,616,252,623,267
20250308-135225,detecciones/deteccion_20250308-135225.png,sports ball,0.5742242932319641,396,192,421,217
20250308-135225,detecciones/deteccion_20250308-135225.png,bench,0.3825407028198242,453,243,541,360
20250308-135225,detecciones/deteccion_20250308-135225.png,sports ball,0.5113709568977356,396,192,421,217
20250308-135226,detecciones/deteccion_20250308-135226.png,sports ball,0.46695616841316223,396,191,421,217
20250308-135226,detecciones/deteccion_20250308-135226.png,sports ball,0.43013083934783936,397,191,421,216
20250308-135226,detecciones/deteccion_20250308-135226.png,sports ball,0.4277039170265198,397,191,422,216
20250308-135226,detecciones/deteccion_20250308-135226.png,sports ball,0.42445996403694153,397,191,422,216
20250308-135226,detecciones/deteccion_20250308-135226.png,bench,0.2930103838443756,453,244,542,359
20250308-135226,detecciones/deteccion_20250308-135226.png,sports ball,0.47521504759788513,397,191,422,216
20250308-135226,detecciones/deteccion_20250308-135226.png,sports ball,0.4156010150909424,397,191,422,216
20250308-135226,detecciones/deteccion_20250308-135226.png,sports ball,0.5288697481155396,397,191,422,216
20250308-135227,detecciones/deteccion_20250308-135227.png,sports ball,0.48148927092552185,397,191,422,216
20250308-135227,detecciones/deteccion_20250308-135227.png,sports ball,0.5429008603096008,397,191,422,216
20250308-135227,detecciones/deteccion_20250308-135227.png,sports ball,0.4848368167877197,397,191,422,216
20250308-135227,detecciones/deteccion_20250308-135227.png,bench,0.27401041984558105,456,244,546,360
20250308-135227,detecciones/deteccion_20250308-135227.png,sports ball,0.4843681752681732,397,191,423,216
20250308-135227,detecciones/deteccion_20250308-135227.png,sports ball,0.4524942934513092,397,191,423,216
20250308-135227,detecciones/deteccion_20250308-135227.png,sports ball,0.4205690026283264,397,190,423,216
20250308-135227,detecciones/deteccion_20250308-135227.png,bench,0.35026076436042786,457,243,546,363
20250308-135227,detecciones/deteccion_20250308-135227.png,chair,0.2845870852470398,457,243,545,361
20250308-135227,detecciones/deteccion_20250308-135227.png,sports ball,0.4777432680130005,398,190,423,216
20250308-135227,detecciones/deteccion_20250308-135227.png,bench,0.32335346937179565,457,243,548,363
20250308-135228,detecciones/deteccion_20250308-135228.png,sports ball,0.4777890741825104,398,190,423,216
20250308-135228,detecciones/deteccion_20250308-135228.png,bench,0.4705301523208618,457,242,547,363
20250308-135228,detecciones/deteccion_20250308-135228.png,sports ball,0.41687121987342834,398,190,423,216
20250308-135228,detecciones/deteccion_20250308-135228.png,bench,0.310602068901062,458,242,547,364
20250308-135228,detecciones/deteccion_20250308-135228.png,sports ball,0.43533745408058167,398,190,423,216
20250308-135228,detecciones/deteccion_20250308-135228.png,bench,0.2686142921447754,458,244,547,364
20250308-135228,detecciones/deteccion_20250308-135228.png,sports ball,0.46181520819664,398,190,423,216
20250308-135228,detecciones/deteccion_20250308-135228.png,bench,0.3266378939151764,458,243,548,365
20250308-135228,detecciones/deteccion_20250308-135228.png,bench,0.544426679611206,458,243,548,365
20250308-135228,detecciones/deteccion_20250308-135228.png,sports ball,0.4371345341205597,398,190,424,216
20250308-135228,detecciones/deteccion_20250308-135228.png,sports ball,0.4714950919151306,398,190,424,216
20250308-135228,detecciones/deteccion_20250308-135228.png,chair,0.3618781566619873,458,244,548,364
20250308-135228,detecciones/deteccion_20250308-135228.png,bench,0.2750612497329712,458,244,549,366
20250308-135228,detecciones/deteccion_20250308-135228.png,sports ball,0.4083476662635803,398,190,424,216
20250308-135228,detecciones/deteccion_20250308-135228.png,bench,0.3735237419605255,459,244,548,365
20250308-135228,detecciones/deteccion_20250308-135228.png,sports ball,0.42910197377204895,398,190,424,216
20250308-135228,detecciones/deteccion_20250308-135228.png,chair,0.36097192764282227,459,245,548,365
20250308-135229,detecciones/deteccion_20250308-135229.png,sports ball,0.46890369057655334,398,190,424,216
20250308-135229,detecciones/deteccion_20250308-135229.png,chair,0.41971635818481445,459,243,549,365
20250308-135229,detecciones/deteccion_20250308-135229.png,bench,0.2749839723110199,459,243,549,367
20250308-135229,detecciones/deteccion_20250308-135229.png,sports ball,0.4578600525856018,398,190,424,216
20250308-135229,detecciones/deteccion_20250308-135229.png,chair,0.33438995480537415,460,244,550,366
20250308-135229,detecciones/deteccion_20250308-135229.png,bench,0.27494797110557556,460,244,550,367
20250308-135229,detecciones/deteccion_20250308-135229.png,sports ball,0.48759081959724426,398,190,424,216
20250308-135229,detecciones/deteccion_20250308-135229.png,bench,0.38663437962532043,460,244,550,367
20250308-135229,detecciones/deteccion_20250308-135229.png,chair,0.3857843577861786,460,245,550,367
20250308-135229,detecciones/deteccion_20250308-135229.png,sports ball,0.5390481948852539,398,189,424,216
20250308-135229,detecciones/deteccion_20250308-135229.png,chair,0.38012826442718506,460,244,551,367
20250308-135229,detecciones/deteccion_20250308-135229.png,bench,0.3203718066215515,460,244,551,368
20250308-135229,detecciones/deteccion_20250308-135229.png,sports ball,0.5944647192955017,398,190,424,216
20250308-135229,detecciones/deteccion_20250308-135229.png,chair,0.3181002736091614,460,244,551,365
20250308-135229,detecciones/deteccion_20250308-135229.png,sports ball,0.6056072115898132,398,190,424,216
20250308-135229,detecciones/deteccion_20250308-135229.png,bench,0.27493956685066223,461,244,552,368
20250308-135229,detecciones/deteccion_20250308-135229.png,chair,0.2512013912200928,460,244,551,365
20250308-135229,detecciones/deteccion_20250308-135229.png,sports ball,0.5491597056388855,398,190,424,216
20250308-135229,detecciones/deteccion_20250308-135229.png,chair,0.33020907640457153,461,243,551,366
20250308-135229,detecciones/deteccion_20250308-135229.png,bench,0.2913496196269989,461,243,552,368
20250308-135230,detecciones/deteccion_20250308-135230.png,sports ball,0.5537153482437134,398,190,424,216
20250308-135230,detecciones/deteccion_20250308-135230.png,sports ball,0.5638399720191956,398,190,424,216
20250308-135230,detecciones/deteccion_20250308-135230.png,sports ball,0.4660116732120514,398,190,425,216
20250308-135230,detecciones/deteccion_20250308-135230.png,chair,0.26630011200904846,461,244,552,368
20250308-135230,detecciones/deteccion_20250308-135230.png,sports ball,0.4671271741390228,399,190,425,216
20250308-135230,detecciones/deteccion_20250308-135230.png,sports ball,0.46307048201560974,399,190,425,216
20250308-135230,detecciones/deteccion_20250308-135230.png,sports ball,0.44046396017074585,399,190,425,216
20250308-135231,detecciones/deteccion_20250308-135231.png,sports ball,0.4371960461139679,400,190,425,216
20250308-135231,detecciones/deteccion_20250308-135231.png,sports ball,0.46763694286346436,400,189,426,216
20250308-135231,detecciones/deteccion_20250308-135231.png,chair,0.26154711842536926,463,244,556,369
20250308-135231,detecciones/deteccion_20250308-135231.png,sports ball,0.460968554019928,400,189,426,216
20250308-135231,detecciones/deteccion_20250308-135231.png,sports ball,0.4460398852825165,400,189,426,216
20250308-135231,detecciones/deteccion_20250308-135231.png,sports ball,0.41726934909820557,400,189,426,216
20250308-135231,detecciones/deteccion_20250308-135231.png,sports ball,0.4086619019508362,400,189,426,216
20250308-135231,detecciones/deteccion_20250308-135231.png,sports ball,0.47603246569633484,400,189,426,216
20250308-135232,detecciones/deteccion_20250308-135232.png,sports ball,0.3716886043548584,400,189,426,216
20250308-135232,detecciones/deteccion_20250308-135232.png,sports ball,0.3227246403694153,400,189,427,216
20250308-135232,detecciones/deteccion_20250308-135232.png,sports ball,0.29041609168052673,400,189,427,216
20250308-135232,detecciones/deteccion_20250308-135232.png,sports ball,0.256270170211792,400,188,427,216
20250308-135232,detecciones/deteccion_20250308-135232.png,sports ball,0.32533660531044006,400,188,427,216
20250308-135232,detecciones/deteccion_20250308-135232.png,chair,0.30326923727989197,466,245,560,370
20250308-135233,detecciones/deteccion_20250308-135233.png,sports ball,0.3193948268890381,400,188,427,216
20250308-135233,detecciones/deteccion_20250308-135233.png,sports ball,0.26170334219932556,400,188,428,216
20250308-135233,detecciones/deteccion_20250308-135233.png,sports ball,0.26263269782066345,400,188,428,216
20250308-135233,detecciones/deteccion_20250308-135233.png,sports ball,0.30379563570022583,400,188,428,215
20250308-135234,detecciones/deteccion_20250308-135234.png,sports ball,0.26155582070350647,400,188,428,216
20250308-135234,detecciones/deteccion_20250308-135234.png,bench,0.3025956153869629,470,245,563,374
20250308-135234,detecciones/deteccion_20250308-135234.png,chair,0.25463634729385376,469,245,563,373
20250308-135234,detecciones/deteccion_20250308-135234.png,bench,0.2717229425907135,470,247,564,377
20250308-135234,detecciones/deteccion_20250308-135234.png,bench,0.32690027356147766,470,245,565,377
20250308-135235,detecciones/deteccion_20250308-135235.png,bench,0.3501891791820526,473,245,566,379
20250308-135235,detecciones/deteccion_20250308-135235.png,bench,0.3099878430366516,472,245,566,378
20250308-135236,detecciones/deteccion_20250308-135236.png,chair,0.28970080614089966,474,246,569,378
20250308-135236,detecciones/deteccion_20250308-135236.png,chair,0.44022873044013977,476,245,569,380
20250308-135236,detecciones/deteccion_20250308-135236.png,chair,0.32088252902030945,476,245,570,378
20250308-135236,detecciones/deteccion_20250308-135236.png,chair,0.28927600383758545,476,246,570,378
20250308-135237,detecciones/deteccion_20250308-135237.png,chair,0.41417598724365234,477,245,570,380
20250308-135237,detecciones/deteccion_20250308-135237.png,chair,0.32563701272010803,479,245,574,381
20250308-135237,detecciones/deteccion_20250308-135237.png,chair,0.4764891266822815,480,245,575,382
20250308-135237,detecciones/deteccion_20250308-135237.png,chair,0.36672914028167725,480,244,576,384
20250308-135238,detecciones/deteccion_20250308-135238.png,chair,0.5081116557121277,480,245,577,383
20250308-135238,detecciones/deteccion_20250308-135238.png,chair,0.26295047998428345,481,245,576,385
20250308-135238,detecciones/deteccion_20250308-135238.png,chair,0.42109379172325134,480,245,576,386
20250308-135238,detecciones/deteccion_20250308-135238.png,chair,0.43283504247665405,481,245,577,386
20250308-135238,detecciones/deteccion_20250308-135238.png,chair,0.4522034227848053,481,245,576,386
20250308-135238,detecciones/deteccion_20250308-135238.png,chair,0.35055825114250183,481,246,578,387
20250308-135238,detecciones/deteccion_20250308-135238.png,chair,0.26310235261917114,517,243,577,340
20250308-135239,detecciones/deteccion_20250308-135239.png,chair,0.4533994495868683,481,245,579,388
20250308-135239,detecciones/deteccion_20250308-135239.png,chair,0.5916058421134949,481,246,580,387
20250308-135239,detecciones/deteccion_20250308-135239.png,chair,0.5632785558700562,482,245,579,388
20250308-135239,detecciones/deteccion_20250308-135239.png,chair,0.6209684610366821,482,246,580,387
20250308-135239,detecciones/deteccion_20250308-135239.png,chair,0.47457727789878845,482,246,580,388
20250308-135239,detecciones/deteccion_20250308-135239.png,bench,0.28656327724456787,483,245,579,389
20250308-135239,detecciones/deteccion_20250308-135239.png,chair,0.37740617990493774,483,247,581,389
20250308-135239,detecciones/deteccion_20250308-135239.png,chair,0.5436201691627502,483,247,580,389
20250308-135240,detecciones/deteccion_20250308-135240.png,chair,0.4118795692920685,484,247,582,389
20250308-135240,detecciones/deteccion_20250308-135240.png,chair,0.43748506903648376,484,247,582,389
20250308-135240,detecciones/deteccion_20250308-135240.png,chair,0.4017998278141022,486,248,583,389
20250308-135240,detecciones/deteccion_20250308-135240.png,chair,0.384036123752594,485,246,584,391
20250308-135240,detecciones/deteccion_20250308-135240.png,chair,0.4607107639312744,486,247,586,391
20250308-135240,detecciones/deteccion_20250308-135240.png,chair,0.2674804627895355,487,247,586,393
20250308-135241,detecciones/deteccion_20250308-135241.png,chair,0.3462667763233185,488,247,585,393
20250308-135241,detecciones/deteccion_20250308-135241.png,chair,0.3403905928134918,489,246,588,393
20250308-135241,detecciones/deteccion_20250308-135241.png,chair,0.44176143407821655,489,246,588,395
20250308-135241,detecciones/deteccion_20250308-135241.png,bench,0.34699809551239014,488,245,587,396
20250308-135241,detecciones/deteccion_20250308-135241.png,chair,0.6135063171386719,489,246,587,391
20250308-135241,detecciones/deteccion_20250308-135241.png,chair,0.4518488347530365,489,245,587,395
20250308-135241,detecciones/deteccion_20250308-135241.png,bench,0.3535146415233612,489,244,586,395
20250308-135241,detecciones/deteccion_20250308-135241.png,chair,0.3526599109172821,489,244,586,396
20250308-135242,detecciones/deteccion_20250308-135242.png,chair,0.5607365965843201,489,246,587,397
20250308-135242,detecciones/deteccion_20250308-135242.png,chair,0.6127374768257141,490,245,589,395
20250308-135242,detecciones/deteccion_20250308-135242.png,chair,0.6404681205749512,490,245,589,392
20250308-135242,detecciones/deteccion_20250308-135242.png,chair,0.6793534755706787,491,246,589,395
20250308-135242,detecciones/deteccion_20250308-135242.png,chair,0.713951826095581,491,246,589,395
20250308-135242,detecciones/deteccion_20250308-135242.png,chair,0.8002291917800903,493,247,589,396
20250308-135242,detecciones/deteccion_20250308-135242.png,chair,0.7307026982307434,493,247,589,397
20250308-135243,detecciones/deteccion_20250308-135243.png,chair,0.708462119102478,493,246,590,397
20250308-135243,detecciones/deteccion_20250308-135243.png,chair,0.6734013557434082,493,247,590,400
20250308-135243,detecciones/deteccion_20250308-135243.png,chair,0.6024473905563354,494,247,591,399
20250308-135243,detecciones/deteccion_20250308-135243.png,chair,0.5864915251731873,494,248,592,401
20250308-135243,detecciones/deteccion_20250308-135243.png,chair,0.5273547172546387,494,248,594,401
20250308-135243,detecciones/deteccion_20250308-135243.png,chair,0.4674724042415619,495,248,594,402
20250308-135243,detecciones/deteccion_20250308-135243.png,chair,0.26269644498825073,495,247,595,402
20250308-135244,detecciones/deteccion_20250308-135244.png,chair,0.4102807641029358,496,248,595,404
20250308-135245,detecciones/deteccion_20250308-135245.png,chair,0.2537713944911957,497,248,607,406
20250308-135245,detecciones/deteccion_20250308-135245.png,chair,0.2848246097564697,498,249,615,406
20250308-135245,detecciones/deteccion_20250308-135245.png,chair,0.3955598771572113,499,249,639,408
20250308-135245,detecciones/deteccion_20250308-135245.png,chair,0.34654000401496887,499,248,639,405
20250308-135245,detecciones/deteccion_20250308-135245.png,chair,0.4000532925128937,500,248,639,407
20250308-135246,detecciones/deteccion_20250308-135246.png,chair,0.43541139364242554,501,248,639,409
20250308-135246,detecciones/deteccion_20250308-135246.png,chair,0.46716734766960144,503,249,605,408
20250308-135246,detecciones/deteccion_20250308-135246.png,bench,0.27634450793266296,503,248,604,408
20250308-135246,detecciones/deteccion_20250308-135246.png,chair,0.406775563955307,503,248,606,408
20250308-135246,detecciones/deteccion_20250308-135246.png,chair,0.3873451352119446,503,249,630,411
20250308-135246,detecciones/deteccion_20250308-135246.png,chair,0.45150893926620483,504,248,623,411
20250308-135246,detecciones/deteccion_20250308-135246.png,chair,0.5195990204811096,504,248,620,412
20250308-135247,detecciones/deteccion_20250308-135247.png,chair,0.40407323837280273,505,248,618,412
20250308-135247,detecciones/deteccion_20250308-135247.png,chair,0.446532666683197,505,248,613,413
20250308-135247,detecciones/deteccion_20250308-135247.png,chair,0.5392780303955078,505,248,633,413
20250308-135247,detecciones/deteccion_20250308-135247.png,chair,0.6159186959266663,505,247,639,414
20250308-135247,detecciones/deteccion_20250308-135247.png,chair,0.5715733170509338,506,248,638,415
20250308-135247,detecciones/deteccion_20250308-135247.png,chair,0.5479722619056702,507,247,626,415
20250308-135247,detecciones/deteccion_20250308-135247.png,chair,0.5943698287010193,508,247,619,416
20250308-135248,detecciones/deteccion_20250308-135248.png,chair,0.6380161046981812,508,248,633,416
20250308-135248,detecciones/deteccion_20250308-135248.png,chair,0.5138985514640808,509,247,639,416
20250308-135248,detecciones/deteccion_20250308-135248.png,chair,0.5850488543510437,509,247,639,417
20250308-135248,detecciones/deteccion_20250308-135248.png,chair,0.5187554359436035,510,248,636,418
20250308-135248,detecciones/deteccion_20250308-135248.png,chair,0.680429995059967,510,248,633,418
20250308-135248,detecciones/deteccion_20250308-135248.png,chair,0.5646790862083435,511,248,637,420
20250308-135248,detecciones/deteccion_20250308-135248.png,bench,0.27048805356025696,512,247,638,420
20250308-135248,detecciones/deteccion_20250308-135248.png,chair,0.48655200004577637,512,248,639,419
20250308-135249,detecciones/deteccion_20250308-135249.png,chair,0.5995466113090515,512,248,638,420
20250308-135249,detecciones/deteccion_20250308-135249.png,bench,0.279427170753479,513,247,639,421
20250308-135249,detecciones/deteccion_20250308-135249.png,chair,0.5688737034797668,512,249,633,421
20250308-135249,detecciones/deteccion_20250308-135249.png,bench,0.2603573203086853,513,248,635,421
20250308-135249,detecciones/deteccion_20250308-135249.png,chair,0.5089569687843323,513,249,634,421
20250308-135249,detecciones/deteccion_20250308-135249.png,bench,0.27289125323295593,514,248,637,421
20250308-135249,detecciones/deteccion_20250308-135249.png,chair,0.6076596975326538,513,249,633,422
20250308-135249,detecciones/deteccion_20250308-135249.png,chair,0.5398454070091248,513,249,631,422
20250308-135249,detecciones/deteccion_20250308-135249.png,bench,0.2983311712741852,514,248,632,423
20250308-135249,detecciones/deteccion_20250308-135249.png,chair,0.6312223672866821,514,249,634,422
20250308-135249,detecciones/deteccion_20250308-135249.png,bench,0.5627402067184448,515,248,637,423
20250308-135249,detecciones/deteccion_20250308-135249.png,chair,0.5111452341079712,514,248,637,423
20250308-135250,detecciones/deteccion_20250308-135250.png,bench,0.4597621262073517,516,248,638,425
20250308-135250,detecciones/deteccion_20250308-135250.png,chair,0.4236636757850647,516,248,638,423
20250308-135250,detecciones/deteccion_20250308-135250.png,chair,0.6230236291885376,516,249,636,424
20250308-135250,detecciones/deteccion_20250308-135250.png,bench,0.3448025584220886,517,248,637,425
20250308-135250,detecciones/deteccion_20250308-135250.png,chair,0.5642352104187012,516,248,634,424
20250308-135250,detecciones/deteccion_20250308-135250.png,bench,0.33167195320129395,517,247,635,426
20250308-135250,detecciones/deteccion_20250308-135250.png,chair,0.6695562601089478,517,249,634,424
20250308-135250,detecciones/deteccion_20250308-135250.png,chair,0.7520410418510437,518,249,634,425
20250308-135250,detecciones/deteccion_20250308-135250.png,chair,0.6493169665336609,518,250,635,426
20250308-135250,detecciones/deteccion_20250308-135250.png,chair,0.777595579624176,519,251,637,429
20250308-135251,detecciones/deteccion_20250308-135251.png,chair,0.612236738204956,520,249,637,427
20250308-135251,detecciones/deteccion_20250308-135251.png,chair,0.6059929132461548,520,248,635,427
20250308-135251,detecciones/deteccion_20250308-135251.png,chair,0.6167277693748474,521,250,638,427
20250308-135251,detecciones/deteccion_20250308-135251.png,chair,0.5558854937553406,521,250,638,429
20250308-135251,detecciones/deteccion_20250308-135251.png,chair,0.5033102631568909,522,249,639,429
20250308-135251,detecciones/deteccion_20250308-135251.png,chair,0.5854858160018921,523,249,639,431
20250308-135252,detecciones/deteccion_20250308-135252.png,chair,0.2922918498516083,524,247,639,430
20250308-135252,detecciones/deteccion_20250308-135252.png,chair,0.6305652260780334,524,247,639,429
20250308-135252,detecciones/deteccion_20250308-135252.png,bench,0.3062061667442322,524,247,639,430
20250308-135252,detecciones/deteccion_20250308-135252.png,chair,0.7430137991905212,525,247,639,430
20250308-135252,detecciones/deteccion_20250308-135252.png,chair,0.7567459344863892,525,247,639,430
20250308-135252,detecciones/deteccion_20250308-135252.png,chair,0.8197634816169739,527,247,639,436
20250308-135252,detecciones/deteccion_20250308-135252.png,chair,0.8702090978622437,527,246,639,437
20250308-135252,detecciones/deteccion_20250308-135252.png,chair,0.865817129611969,528,245,639,437
20250308-135253,detecciones/deteccion_20250308-135253.png,chair,0.8591554164886475,528,247,639,437
20250308-135253,detecciones/deteccion_20250308-135253.png,chair,0.7998419404029846,528,246,639,439
20250308-135253,detecciones/deteccion_20250308-135253.png,chair,0.8555938005447388,528,246,639,437
20250308-135253,detecciones/deteccion_20250308-135253.png,chair,0.8510963320732117,529,246,639,439
20250308-135253,detecciones/deteccion_20250308-135253.png,chair,0.8781424164772034,529,246,639,439
20250308-135253,detecciones/deteccion_20250308-135253.png,chair,0.6477665305137634,530,245,639,435
20250308-135253,detecciones/deteccion_20250308-135253.png,chair,0.8254225850105286,530,245,639,439
20250308-135254,detecciones/deteccion_20250308-135254.png,chair,0.8650273680686951,531,244,639,442
20250308-135254,detecciones/deteccion_20250308-135254.png,chair,0.8289564847946167,532,245,639,443
20250308-135254,detecciones/deteccion_20250308-135254.png,chair,0.8430773019790649,533,245,639,441
20250308-135254,detecciones/deteccion_20250308-135254.png,chair,0.8348531126976013,533,246,639,444
20250308-135254,detecciones/deteccion_20250308-135254.png,chair,0.7764995694160461,534,246,639,445
20250308-135254,detecciones/deteccion_20250308-135254.png,chair,0.793450653553009,535,246,639,445
20250308-135254,detecciones/deteccion_20250308-135254.png,chair,0.8510105013847351,536,244,639,445
20250308-135255,detecciones/deteccion_20250308-135255.png,chair,0.8714989423751831,536,244,639,447
20250308-135255,detecciones/deteccion_20250308-135255.png,chair,0.8639698624610901,537,246,639,449
20250308-135255,detecciones/deteccion_20250308-135255.png,chair,0.8683978915214539,538,246,639,448
20250308-135255,detecciones/deteccion_20250308-135255.png,chair,0.8769592642784119,539,245,639,449
20250308-135255,detecciones/deteccion_20250308-135255.png,chair,0.8918442130088806,539,246,639,451
20250308-135255,detecciones/deteccion_20250308-135255.png,chair,0.8790642023086548,541,246,639,451
20250308-135256,detecciones/deteccion_20250308-135256.png,chair,0.8996579051017761,541,246,639,452
20250308-135256,detecciones/deteccion_20250308-135256.png,chair,0.8721039891242981,542,245,639,453
20250308-135256,detecciones/deteccion_20250308-135256.png,chair,0.8685970306396484,542,247,639,454
20250308-135256,detecciones/deteccion_20250308-135256.png,chair,0.8900554776191711,543,246,639,454
20250308-135256,detecciones/deteccion_20250308-135256.png,chair,0.8886248469352722,544,248,639,454
20250308-135256,detecciones/deteccion_20250308-135256.png,chair,0.8882966637611389,545,248,639,447
20250308-135256,detecciones/deteccion_20250308-135256.png,chair,0.9077714681625366,544,250,639,453
20250308-135257,detecciones/deteccion_20250308-135257.png,chair,0.8735982775688171,544,249,639,457
20250308-135257,detecciones/deteccion_20250308-135257.png,chair,0.873275876045227,545,248,639,456
20250308-135257,detecciones/deteccion_20250308-135257.png,chair,0.8546866774559021,546,249,639,458
20250308-135257,detecciones/deteccion_20250308-135257.png,chair,0.8071073889732361,547,252,639,452
20250308-135257,detecciones/deteccion_20250308-135257.png,chair,0.8094844222068787,548,252,639,455
20250308-135257,detecciones/deteccion_20250308-135257.png,chair,0.8097635507583618,550,255,639,460
20250308-135257,detecciones/deteccion_20250308-135257.png,chair,0.8608907461166382,550,254,639,456
20250308-135258,detecciones/deteccion_20250308-135258.png,chair,0.8767719864845276,551,254,639,455
20250308-135258,detecciones/deteccion_20250308-135258.png,chair,0.8469117283821106,552,254,639,455
20250308-135258,detecciones/deteccion_20250308-135258.png,chair,0.8335816264152527,553,253,636,447
20250308-135258,detecciones/deteccion_20250308-135258.png,chair,0.850762128829956,553,252,637,454
20250308-135258,detecciones/deteccion_20250308-135258.png,chair,0.8370036482810974,554,252,639,458
20250308-135258,detecciones/deteccion_20250308-135258.png,chair,0.9094024300575256,555,254,639,463
20250308-135258,detecciones/deteccion_20250308-135258.png,chair,0.8453089594841003,556,253,638,462
20250308-135259,detecciones/deteccion_20250308-135259.png,chair,0.6323736906051636,556,252,638,460
20250308-135259,detecciones/deteccion_20250308-135259.png,chair,0.8959497213363647,557,253,639,462
20250308-135259,detecciones/deteccion_20250308-135259.png,chair,0.7954087257385254,558,254,638,461
20250308-135259,detecciones/deteccion_20250308-135259.png,chair,0.8548232316970825,559,254,638,467
20250308-135259,detecciones/deteccion_20250308-135259.png,chair,0.9136053919792175,560,254,639,466
20250308-135259,detecciones/deteccion_20250308-135259.png,chair,0.909885823726654,560,255,639,448
20250308-135300,detecciones/deteccion_20250308-135300.png,chair,0.9183759093284607,560,255,639,450
20250308-135300,detecciones/deteccion_20250308-135300.png,chair,0.9077553749084473,561,255,639,450
20250308-135300,detecciones/deteccion_20250308-135300.png,chair,0.889298141002655,562,256,639,449
20250308-135300,detecciones/deteccion_20250308-135300.png,chair,0.811371386051178,564,255,639,448
20250308-135300,detecciones/deteccion_20250308-135300.png,chair,0.7626710534095764,565,255,639,448
20250308-135300,detecciones/deteccion_20250308-135300.png,chair,0.6563989520072937,566,255,639,448
20250308-135300,detecciones/deteccion_20250308-135300.png,chair,0.7951505184173584,566,256,639,450
20250308-135301,detecciones/deteccion_20250308-135301.png,chair,0.7901363968849182,567,257,639,450
20250308-135301,detecciones/deteccion_20250308-135301.png,chair,0.7627187371253967,569,257,639,451
20250308-135301,detecciones/deteccion_20250308-135301.png,chair,0.6837223172187805,570,257,639,453
